ph,Temp,TDS,Turbidity,Conductivity,Potability
7.417570368,17.70,1634.771812,4.671557881,496.1051876,0
4.775983439,17.90,1817.938361,4.382161619,459.0835568,0
7.86509497,23.90,1779.2246,4.795025555,403.3605959,0
5.903465715,18.00,522.3906975,4.587086719,434.7197472,0
7.705711006,18.40,276.2534597,3.861956077,518.043369,0
7.815121778,18.80,303.1214516,3.096163272,379.222873,0
6.139743032,24.80,52.93508633,3.841221574,494.1291249,0
5.041405028,19.30,874.8056507,4.543685761,444.4534957,0
8.675192692,20.60,886.3538652,4.97857536,441.2980876,0
7.689358004,20.70,1570.080652,4.978556095,529.7465288,0
8.570129121,18.40,1882.009914,4.604404561,511.1615111,0
5.671762326,19.10,237.6529482,3.268693507,409.4793779,0
6.624806428,19.70,192.4187908,2.840910756,412.9967634,0
6.541007699,20.10,151.5878338,2.355934229,530.7996675,0
,17.60,1344.515391,6.739,350.8943618,0
9.241197563,22.70,1612.664715,5.265728858,480.0130563,0
,17.90,135.396273,4.514981624,457.8115556,0
6.340809022,18.90,448.3994844,5.45860969,334.9373022,0
5.980357227,19.40,476.251363,4.247240149,543.3479764,0
7.60597883,23.70,660.0724849,3.242849929,400.7061608,0
6.427512443,22.70,1255.97189,6.032994877,566.7547238,0
,23.60,1000.244634,3.888235227,417.2873151,0
6.109073312,23.80,51.41975688,4.881101138,375.5473617,0
5.842933081,23.50,567.6922276,4.143224936,506.7568077,0
5.36754649,23.50,468.0894191,4.267189591,463.4784249,0
5.345887147,27.40,1948.298382,2.950360943,492.1354893,0
5.386307352,21.90,626.9598996,3.662563465,355.5464203,0
9.919478426,27.50,1108.347548,4.11748804,278.7532038,0
,31.00,1961.673809,4.328026357,503.1392455,0
7.121458435,28.00,944.6658315,3.774600526,353.9275932,0
9.418296122,27.00,905.8872975,4.604633154,596.8258366,0
7.457164758,30.00,510.8171152,4.106543052,584.6043537,0
5.27222756,31.00,169.4716398,5.068556189,410.6485372,0
7.29195704,29.00,1238.954334,4.237643894,379.2701222,0
7.803833221,31.00,997.1744601,2.907387267,343.7640131,0
6.844350911,30.00,1131.531693,2.877062813,526.4259147,0
5.608745232,30.00,924.103664,4.644211645,596.0763683,0
5.701154645,29.00,459.9337072,3.403136416,509.7678877,0
5.412762498,29.00,32.65187493,4.091205593,420.124761,0
,29.00,1147.706149,3.912148351,631.3042163,0
5.018132384,28.00,1697.121178,4.286478967,467.2180731,0
4.552238411,30.00,1766.088649,3.932804334,461.8362776,0
,30.00,489.1909397,4.613578722,348.5273214,0
7.025305942,27.00,100.188097,5.989542791,471.1317159,0
5.770620969,28.00,1981.684904,4.240821478,387.1304829,0
8.437875983,29.00,851.0264956,3.815468994,587.022609,0
5.907078269,28.00,1499.329617,4.296479909,357.2589703,0
6.89834133,29.00,944.3624277,5.371284156,428.7869759,0
10.25273437,29.00,229.6918457,3.290372492,528.1216265,0
8.206499938,30.00,955.9339441,4.22512093,332.8553213,0
7.286167388,28.00,1605.670641,4.686019916,352.6021464,0
8.809296432,28.00,886.3572465,3.87905374,350.1166859,0
6.641500687,29.00,1952.851378,4.694311216,573.7237623,0
6.145148361,28.00,112.5720604,4.600885755,319.4340326,0
5.906441765,30.00,1333.9384,4.807495942,385.8128184,0
5.38984593,30.00,1808.512568,3.577674921,491.750448,0
5.006562979,31.00,1590.100296,3.665205612,303.2563429,0
6.5036382,29.00,1415.324063,4.963184434,517.4283917,0
9.606858896,30.00,272.4320305,4.405351952,370.903807,0
8.742229882,29.00,1542.280453,2.842393186,323.7440125,0
8.394397412,29.00,1993.296386,2.83390143,376.2411457,0
,29.00,601.7844917,3.257744181,610.7675763,0
3.841205038,29.00,1160.488644,3.635634543,483.3342093,0
4.301373467,30.00,440.6224636,3.067626699,365.8353748,0
9.895889213,27.00,160.697929,3.813428659,481.1367926,0
4.319440673,27.00,239.6416358,3.241972101,282.6874021,0
8.313773604,27.00,467.3919213,4.290071516,607.9158477,0
,23.00,1387.482524,2.380084227,517.4961422,0
3.410359671,29.00,1649.410911,3.721765769,351.5203926,0
7.510943342,29.00,1118.799215,3.342409054,499.0950566,0
6.978290868,28.00,539.0558525,4.931878079,564.6475642,0
,29.00,1239.739369,4.380978304,360.8142964,0
7.46072722,25.00,107.4178199,3.949014618,377.68222,0
,28.00,1212.047757,4.54358117,445.9284558,0
7.220165553,29.00,48.28733812,4.398685036,407.3750465,0
8.790851189,29.00,1060.101594,3.480271755,384.920771,0
,29.00,591.9591905,4.148611317,472.6937251,0
,29.00,438.3819988,5.77661102,426.4307202,0
9.049166054,30.00,1284.05563,2.814000683,471.9253772,0
9.515140615,30.00,299.4412673,3.812887661,501.4468337,0
6.14524294,29.00,524.7891747,4.09093992,435.3765288,0
7.494212047,25.00,1760.150194,5.492704955,445.0612309,0
7.091885817,30.00,57.14778301,5.116406585,515.0599861,0
6.624572528,30.00,881.3832485,4.333720849,405.8180972,0
6.032188903,31.00,523.731203,3.423831621,349.9821732,0
6.344095425,30.00,1636.984959,3.843484016,337.219448,0
,30.00,34.76059675,4.10343896,301.2028853,0
7.459144859,28.00,554.4594937,3.841052038,494.0943388,0
6.361666803,28.00,413.9815469,3.681765114,302.1907102,0
9.011588754,28.00,7.132371446,2.897292531,380.1452048,0
7.466213132,27.00,1775.562069,2.081845657,456.2621506,0
5.739816333,27.00,361.5988667,2.722571208,425.0167571,0
7.785106673,26.00,1131.558033,4.904613044,491.4317215,0
7.138586781,27.00,1369.733579,3.272429761,399.9548334,0
8.805177745,28.00,1404.735606,5.176205069,299.2797747,0
8.003031485,23.00,114.0342407,3.137551206,561.6131872,0
7.157337864,22.00,143.0442048,5.183622115,506.899657,0
6.427365144,23.00,1973.196051,3.568823153,332.6127519,0
6.124672271,26.00,174.8967506,3.631006709,467.171822,0
8.457901037,26.00,600.1039891,4.914276095,370.7121076,0
5.772197394,26.00,40.77592849,3.078985839,414.0150432,0
,26.00,1368.371777,4.589161805,406.466385,0
6.760790523,26.00,485.5410952,4.905490433,457.5548272,0
7.895045662,26.00,1275.132176,3.084431233,472.0429124,0
8.576739928,29.00,1681.581993,3.916114733,389.2927845,0
5.596729818,28.00,1657.071211,3.826158191,424.2570133,0
8.145632374,28.00,233.6929746,4.307547519,376.6698777,0
6.665495068,29.00,26.93398325,3.928495392,318.5643304,0
6.499067998,26.00,1688.263855,4.355880125,593.5617556,0
9.735889388,26.00,784.5699618,5.573210319,449.3677902,0
9.268281895,28.00,769.9178371,5.255703382,431.4754122,0
,29.00,346.896284,3.9991255,447.937123,0
10.0596421,28.00,450.6443797,3.81878876,477.9837557,0
6.475885399,26.00,136.8917726,4.306112971,466.64942,0
6.096128348,26.00,1476.086003,2.956447478,404.460052,0
6.297845634,25.00,1655.246634,1.680554025,434.0487022,0
5.284096687,29.00,1380.402442,4.800963142,543.1817477,0
8.26994471,29.00,116.1289149,3.076479932,405.3406089,0
6.03956779,28.00,930.5251114,4.206835504,357.9863126,0
6.243279004,27.00,1141.572116,3.472839213,512.8947171,0
8.214099764,25.00,454.1010789,3.38186391,418.6787647,0
,26.00,1549.647324,3.916745527,509.5464193,0
,27.00,694.6796609,4.284878629,357.1196221,0
,27.00,386.939625,3.569570266,421.4642532,0
9.836030547,29.00,76.4487562,4.219118008,300.0624866,0
8.719764332,29.00,446.1518281,2.887725422,481.8534152,0
7.009601694,29.00,71.18179318,3.121944851,397.996103,0
6.492638846,29.00,1870.442818,4.667770161,652.5375916,0
7.814524321,27.00,1042.492764,2.901699556,370.0113729,0
9.652562935,30.00,943.9546249,3.192569799,392.7674528,0
8.00754122,27.00,1268.012846,5.25017306,447.484361,0
,27.00,1956.972889,3.716659341,374.4638479,0
,25.00,1300.838606,3.845127166,426.0805224,0
7.386837696,25.00,870.8916256,4.816705216,458.0441705,0
5.497580321,26.00,76.4945886,5.060114929,476.8444591,0
6.057828114,29.00,947.8795971,3.292249267,397.2367839,0
,27.00,1169.739627,4.235174415,382.7579656,0
6.268953337,27.00,233.1289198,4.674495973,534.5408375,0
,27.00,349.7407901,4.969149725,471.0626399,0
6.284984822,28.00,508.5992399,5.703287743,574.5406715,0
9.043095632,26.00,1704.775012,4.008499341,372.551219,0
8.523062079,29.00,1142.258073,5.112376365,436.6259903,0
,27.00,376.4554526,4.183319911,294.8468015,0
,28.00,989.0568447,2.913048443,430.3956004,0
4.02905271,29.00,156.5175358,4.179656267,503.7324283,0
6.412707042,28.00,69.98803533,5.014144884,389.2152949,0
6.27629499,29.00,1159.347044,4.342759277,470.4296759,0
7.648877928,26.00,1094.353899,4.953533863,393.293539,0
5.548181849,28.00,1182.353454,3.945460484,431.9724289,0
,28.00,229.3528297,2.604959925,438.1321035,0
7.468617019,28.00,1403.938569,3.384178841,453.2113664,0
,28.00,1838.442912,3.764703594,418.2698062,0
7.918150471,27.00,1848.210942,4.028958007,411.4244826,0
,28.00,433.1911494,4.266775395,492.200309,0
,28.00,1047.708724,4.161749271,308.7925146,0
5.433242117,28.00,762.0743752,3.675717673,451.5571777,0
8.33951161,28.00,1802.089707,4.827704247,428.9503288,0
6.715719088,28.00,1041.354161,2.443008006,411.7955029,0
6.09801209,28.00,1974.459215,4.590616741,488.1413127,0
6.576845323,26.00,380.7639095,3.771313518,418.9724666,0
4.68109876,28.00,146.2841304,4.125750333,442.5305081,0
8.15121531,29.00,1335.368796,3.523980506,460.528736,0
,28.00,417.4036525,2.364558912,335.3782115,0
,28.00,1461.908597,5.666547311,463.9651678,0
5.669689566,26.00,1090.60359,3.592133424,403.9899202,0
6.6249436,29.00,1952.693308,3.546696372,458.9239774,0
8.273643584,29.00,939.0086602,3.331583735,344.1549646,0
,27.00,1131.47592,4.306218231,474.9374696,0
,29.00,1388.789949,3.282061393,391.2387137,0
10.50966863,27.00,218.5858314,3.505078834,411.2169781,0
5.171434094,27.00,1856.287677,2.949431503,552.9075895,0
6.9641983,20.00,944.4592839,2.395683182,302.9404332,0
6.548796521,24.00,1935.220121,4.197305125,327.967343,0
6.555439264,28.00,938.9447032,3.79204017,436.2780756,0
9.042582866,27.00,1798.43538,4.34844014,377.8579586,0
5.970578908,32.00,1723.609307,5.013281168,412.0389222,0
6.273805782,30.00,690.8960095,4.510405324,538.2037134,0
6.604007989,22.00,1093.152701,4.458966913,430.332754,0
7.14394199,22.00,1939.045625,3.792840307,278.4832659,0
8.11644657,24.00,1017.274982,2.934697437,436.2905517,0
7.66518778,27.00,86.91205131,2.707129162,417.7389884,0
5.555352973,26.00,1151.498205,4.536145914,355.2069685,0
7.543931305,25.00,433.059979,3.703191306,369.4276991,1
,28.00,964.3325663,3.56139783,452.7276913,1
7.340170884,29.00,347.8347977,3.919139533,412.7065583,1
10.01518906,26.00,988.0138393,3.846547549,324.6479088,1
,28.00,1716.015081,2.72365054,388.0658567,1
7.846463341,31.00,1120.464266,3.885623898,545.310659,1
,25.00,677.3721521,2.000757032,323.0010364,1
6.334162776,25.00,592.5876081,4.038829793,399.5637857,1
9.616095703,25.00,665.1083455,2.946643668,441.8810049,1
,26.00,1242.27099,2.475284464,616.1752428,1
8.892998479,27.00,553.138805,3.619132805,466.2454797,1
,23.00,695.8063108,3.957011709,289.6605864,1
8.1414299,25.00,1254.175524,4.350921901,363.1293527,1
8.165714933,26.00,816.0922838,3.92011648,527.9125436,1
4.931958445,29.00,1916.351798,5.045982883,506.5314139,1
8.977821883,24.00,1994.808771,3.199999614,492.0978246,1
7.372611796,24.00,1857.366356,3.182521119,551.1452068,1
9.107330383,29.00,1932.110616,4.492139949,467.1107616,1
4.168248461,29.00,970.1041905,2.804525051,547.4668312,1
7.806909023,24.00,1648.680509,5.127910988,524.0797055,1
6.704635426,29.00,1666.410173,3.42217862,405.7615711,1
3.623165848,26.00,1926.438993,5.370205549,388.7526203,1
7.966856824,27.00,78.47131688,5.115430914,461.3562275,1
4.595607756,32.00,1454.583865,3.978919807,631.8220782,1
, ,959.7991039,4.058942266,402.6192862,1
3.994497606,21.00,301.6924228,3.379147351,538.1749592,1
8.907987118,24.00,1582.004043,4.641258532,426.186565,1
5.898726325,21.00,1324.568401,4.899815187,312.3885856,1
9.514626622,24.00,1328.26843,2.64503637,453.9184895,1
8.842463656,21.00,1004.238364,4.576728706,370.0851534,1
7.721078494,18.00,1229.836357,3.22395109,269.0136348,1
9.089421098,22.00,1714.177466,4.430116016,449.2599756,1
1.757037115,22.00,985.8699092,2.96755413,428.4448225,1
7.725192099,21.00,375.1052653,4.163325537,338.2142583,1
6.729191489,24.00,1747.408772,5.112254251,341.7747779,1
5.085429353,22.00,902.9221396,3.96173067,507.476249,1
9.545270521,22.00,1599.652678,4.983903465,498.2669594,1
, ,1458.479685,3.693510936,328.7009606,1
6.246264054, ,985.0243597,5.044454778,509.9568642,1
7.376449105, ,131.8097571,5.767354666,439.3128533,1
7.802426084,33.00,648.6666233,4.363529881,413.2921835,1
8.596767212,20.00,456.0742719,3.238692933,315.4790704,1
6.436444496,20.00,1797.584716,3.415851385,379.6753668,1
7.333477726,20.00,1541.517654,4.772662701,401.7393087,1
6.144759038,20.00,199.2661137,3.082080496,332.5981262,1
4.725997721,18.00,1212.14928,3.644606541,441.9451807,1
5.393345914,24.00,621.6289247,4.633854752,505.5423487,1
5.624819996,19.00,764.1491099,4.355489162,340.6483926,1
5.768868031,23.00,273.6322257,3.092626379,380.0968101,1
,24.00,228.7248412,2.775635434,512.4544684,1
5.251353815,23.00,1594.642179,4.072252323,315.5361054,1
7.688785916,28.00,1872.212369,3.918673156,355.6986132,1
3.681076271,29.00,1622.073891,3.893070403,564.183824,1
4.897691707,30.00,860.7873625,3.894464333,437.5386924,1
5.842754601,30.00,598.0681435,4.490392564,475.1429562,1
,28.00,491.8739009,4.41481891,431.4573372,1
5.038316783,29.00,1551.41857,3.913695776,350.3910241,1
9.961247709,30.00,941.1264351,3.246583097,398.6809356,1
7.417502637,29.00,809.7805262,3.391240667,366.3707236,1
,28.00,742.463511,4.441979836,441.9861061,1
5.099932005,28.00,1085.089854,5.159301249,334.5123059,1
3.633162829,30.00,1000.92988,3.349571655,500.8660185,1
8.860450854,28.00,1559.092989,4.677713327,526.7049237,1
10.13793229,29.00,1749.709465,3.872018159,596.3463464,1
9.90081484,28.00,334.0942954,2.39500211,345.0198518,1
10.2684305,29.00,1247.921754,4.304689262,341.6022087,1
0.22749905,32.00,1505.698264,3.545741438,443.0292321,1
6.017260924,32.00,1176.521652,4.427712282,431.7819875,1
7.110845138,30.00,1210.373234,5.712792127,505.7355345,1
6.350290472,29.00,378.8707454,4.265233067,446.8406051,1
8.12934172,31.00,756.5424904,4.822043564,367.9887837,1
10.25281623,29.00,446.2773947,4.559836219,336.1988372,1
5.462355935,30.00,614.0932766,4.486180492,534.6639449,1
9.239440361,29.00,896.6538911,3.471971127,575.4219684,1
7.071314192,30.00,1645.046149,4.29372656,605.3050414,1
7.115895266,29.00,1189.921269,3.736020547,369.534034,1
8.238996597,29.00,763.5061462,3.089923749,328.3633983,1
6.446252032,30.00,159.3514733,4.976957858,418.0412196,1
6.161779499,29.00,1745.122122,4.003547029,344.3656891,1
6.772156538,28.00,814.3377579,3.827255961,347.5883747,1
7.06184552,29.00,1193.25268,3.958248504,353.5104246,1
4.638250259,28.00,795.2302153,4.124537825,439.1177046,1
7.678966889,29.00,1018.984313,3.718981559,395.2357843,1
8.137713063,28.00,1291.886062,2.743866752,481.0735393,1
7.481397772,29.00,175.9346543,4.03997629,323.7728426,1
8.082148076,30.00,443.8736624,3.373484514,402.6580222,1
,28.00,1053.012588,4.290393224,436.8440526,1
7.702183099,28.00,100.5170899,4.382159162,646.7325987,1
6.750761186,29.00,251.4557698,2.777726265,446.6969391,1
,30.00,1474.979511,4.649365028,327.2895434,1
6.323942073,30.00,579.4274903,3.575010576,401.3048946,1
5.403883692,25.00,445.2692375,3.189942299,377.4307463,1
5.699873488,25.00,1789.735823,2.416402098,501.7432181,1
7.694264582,25.00,7.291861897,5.707192759,439.6330269,1
8.581428694,24.00,796.0915679,3.388448222,384.3056983,1
9.888941401,22.00,1449.767934,3.75016351,460.8124249,1
3.426450368,16.00,909.2497193,5.97805394,437.3771806,1
8.370440489,17.00,273.3874923,3.21063541,422.2938193,1
,23.00,9.836534214,4.26852452,365.6875204,1
8.390500572,25.00,1133.668933,4.150359337,443.4455903,1
7.58194468,25.00,629.6523712,4.833345774,414.8109854,1
9.850054687,25.00,1391.018192,4.521836127,462.4801989,1
5.225683807,25.00,1553.738869,3.695746982,394.6348677,1
9.663653196,20.00,1281.470683,4.741944305,326.777803,1
,22.00,1607.691216,5.010163393,354.8470533,1
7.935607325,20.00,1152.386756,3.619650737,358.8490033,1
8.92814208,21.00,816.2006249,4.111101546,317.5326799,1
6.920342899,16.00,455.1461452,3.266213475,481.9558771,1
10.53809844,17.00,1620.650564,3.823092676,340.8088228,1
5.729302912,17.00,629.9539903,3.556394812,297.6313652,1
5.335688809,24.00,1646.840978,3.921976381,465.0727958,1
,18.00,626.8867959,3.261591731,484.1729533,1
6.769834881,18.00,492.9894029,3.655789569,389.5162861,1
6.848329601,18.00,1208.388657,3.732202018,404.2048592,1
,25.00,1663.163525,3.30829418,392.5169018,1
,19.00,662.3612507,4.599572634,409.5018417,1
,21.00,549.3367676,4.930189986,421.3437362,1
8.589202344,21.00,324.1793054,4.041445671,258.880209,1
8.473649323,18.00,410.0085918,3.487816307,414.3080549,1
7.591346094,18.00,205.4726741,4.515150114,416.4456175,1
8.137767883,19.00,1575.411194,5.003825786,470.8362645,1
5.35256598,19.00,20.68540948,4.779187009,422.4225087,1
7.998090254,18.00,457.1068227,2.626546784,428.8823659,1
11.89807803,24.00,20.90554575,3.024968487,500.1692103,1
7.442536475,17.00,1952.687078,2.191138422,564.7934853,1
5.140800528,18.00,1405.737913,4.192257449,378.8971896,1
,19.00,1334.119614,4.626701023,351.9973602,1
6.947915534,24.00,408.2934218,3.685079273,453.1519381,1
9.622105987,22.00,1852.277166,3.975571849,573.3304971,1
5.361211666,20.00,1338.758043,1.81252894,490.658747,1
4.909518983,20.00,1636.547775,3.785506644,460.5667219,1
6.376408434,24.00,36.80553893,5.404045773,350.2363264,1
3.94012546,24.00,1896.799066,3.478004808,487.9851851,1
6.916825973,24.00,68.63925154,4.598622246,392.3635858,1
9.146557556,24.00,519.4815936,3.210881939,459.5690214,1
10.26841472,28.00,547.1196835,5.199864588,353.6309129,1
8.787667941,28.00,1874.49424,3.489945595,415.6248817,1
7.36876853,27.00,251.9816144,3.813881276,496.270851,1
9.352719753,29.10,1368.589986,3.398264165,420.5945919,1
9.393148442,27.00,865.591145,4.665681059,447.0744599,1
7.296572875,28.10,840.3067798,4.679168643,353.0629066,1
8.900864697,29.10,979.7114157,4.51875067,333.7753271,1
8.107244313,27.70,1161.608536,4.688271256,369.9031987,1
7.804368874,27.10,1975.419311,4.075556975,468.2125374,1
4.666148131,27.10,1409.429228,4.556863752,501.9028641,1
10.90507641,27.30,1490.108539,3.720264379,575.3090369,1
4.739548767,27.00,286.2399752,2.942348225,437.2175902,1
9.869231935,27.60,420.2691227,4.736849577,356.1819159,1
,28.20,934.5504712,4.32920405,383.4909539,1
5.827541212,28.00,1955.429901,3.179128741,370.3572882,1
0.989912213,28.50,1815.596757,5.160603788,322.2911912,1
,29.50,1114.017429,3.900508521,319.8429301,1
9.485832873,27.00,265.988149,3.221129819,429.6222122,1
6.435722717,29.50,303.8998749,4.925339107,508.345207,1
6.365497241,27.00,1055.106551,5.125416576,371.579634,1
,26.70,1380.930938,5.266367539,414.6176551,1
5.452214926,27.00,1919.775538,5.19053381,469.1319513,1
,26.80,1109.623423,5.076362464,364.7010954,1
5.433466239,28.70,86.51076934,2.871196031,490.2846741,1
7.374775414,29.30,50.95875037,3.592264728,358.9832544,1
,28.80,997.3564881,2.951395753,379.2906459,0
5.226941884,28.30,1176.103923,2.259550289,328.3874298,0
4.594209164,25.80,1062.547661,4.917909887,380.7232523,0
6.784133024,28.30,867.4347698,5.035822844,328.0335757,0
6.400256164,27.80,964.5069997,4.561493819,435.4056098,0
6.839415898,26.00,466.5614239,2.854526552,460.7659944,0
6.901863449,27.80,202.8835902,4.047907292,468.4163498,0
,26.30,530.1397369,5.260301115,349.954534,0
7.888843574,25.70,46.30722253,3.630523985,423.6627075,0
5.527633483,29.00,1406.939339,4.59113705,412.8676105,0
6.492403122,26.90,997.3947245,4.383394692,442.1042076,0
6.684699737,27.00,714.9734903,4.030659831,498.0639962,0
,27.50,1878.787848,5.034682957,428.7706104,0
6.223677775,28.30,1786.243349,3.919575057,474.6653317,0
4.758648347,29.00,706.133254,4.405508764,288.9124568,0
7.440825031,28.20,718.7827449,2.496342612,452.9952928,0
8.054885744,NAN,1664.13572,3.514097775,446.7484416,0
7.061830972,27.40,1871.660107,4.299018587,431.4246894,0
,27.30,117.0160574,5.00587853,319.4230515,0
7.611609817,28.50,1562.214331,2.87326121,505.2654826,0
4.691438315,28.40,1119.556757,2.730792274,516.8516225,0
8.064170137,28.40,1682.040556,3.246077223,338.8481579,0
4.292966858,28.90,643.8449041,2.804923583,382.922363,0
7.865756954,28.20,1479.735242,3.738618343,505.9128645,0
9.085637102,28.90,1634.15698,2.544020276,381.3465821,0
6.592442508,27.00,1422.138907,3.060827354,440.6011346,0
7.032818726,27.90,611.9788686,3.633373289,521.7808842,0
8.990317234,26.80,104.3229214,4.494544339,551.5403898,0
8.561218924,27.20,72.24743477,2.813888599,347.8409649,0
6.739157692,26.80,689.573872,5.214484016,425.2888367,0
,26.90,1120.409192,4.23825298,567.6041514,0
6.492627157,26.80,95.44424147,3.378778493,313.254743,0
6.753128353,26.90,1288.28462,5.102516757,389.7424621,0
5.039373609,26.90,1206.239942,4.957419783,386.8030566,0
8.296344056,26.20,1429.859992,5.400810789,294.3251422,0
5.455599352,27.40,77.98561408,4.476348715,343.4175878,0
7.918183321,26.40,410.9413007,4.764193594,421.8900828,0
5.01804587,26.70,478.3100195,5.035153707,313.4779593,0
6.495435285,27.30,874.4154002,3.39047054,330.0450518,0
,27.40,224.5409591,4.456104061,445.7007612,0
8.783167624,27.60,411.5340393,4.274136884,389.0216156,0
,27.50,412.9768124,3.403269587,381.5016036,0
8.159666704,27.50,1317.757598,2.957194849,459.5411588,0
7.685396843,26.90,1122.322123,4.179187128,492.8503914,0
7.762020745,25.90,253.1866826,3.256301329,520.6407738,0
7.207931097,25.90,194.6366289,4.705561884,437.5120421,0
6.9870415,26.00,1816.602758,4.475161103,425.670964,0
4.692196563,26.90,1534.781208,4.009006062,406.551667,0
,24.80,1184.742196,3.183435323,396.8056521,0
4.059431468,26.20,879.0132727,4.330321564,414.157826,0
8.389945659,25.30,98.56497936,3.569717312,471.3698805,0
10.69553249,26.60,1230.996277,4.154845328,414.2560865,0
6.791696907,26.80,898.5354546,2.817391374,427.2397403,0
9.953952112,26.60,216.542916,4.052905069,339.8830287,0
,26.80,606.6507452,3.837256627,386.3452475,0
4.489783796,29.30,1276.902604,3.776225631,518.5852526,0
8.020869103,25.40,71.93525551,3.442121236,428.6609649,0
5.090035332,25.50,1082.094665,4.83886228,526.3610816,0
6.466874709,26.60,757.403051,3.408168792,304.9563717,0
6.702496216,24.70,560.1150359,4.267952934,361.9477582,0
5.766204134,24.80,16.63591716,4.47201817,536.2686727,0
6.571099217,28.00,507.6898707,4.555949236,497.9023198,0
8.509220049,27.40,1345.781126,2.519891581,585.2226284,0
5.953981878,26.00,1481.258476,4.071916487,416.0909979,0
5.403196492,27.40,674.252446,3.871463111,587.3786921,0
5.596929951,26.50,1193.166809,3.506764606,535.3395605,0
10.63290961,28.40,264.8129614,3.722454851,522.0278703,0
4.916819229,28.80,1668.33153,3.836703239,541.7723151,0
7.183095932,26.70,1853.722005,3.806539439,617.5409065,0
5.923441415,26.40,301.3871364,4.10736363,471.8575107,0
7.377036504,26.50,845.0432434,4.531658688,579.4618244,0
7.833495881,25.50,240.5951175,5.580829963,462.1424242,0
4.745764371,28.00,299.2660845,3.699146259,296.9641017,0
9.055825785,28.00,429.6390006,5.45691283,342.3594105,0
5.492155983,27.90,873.9017068,3.294129366,500.9387879,0
4.487517479,28.10,1906.212799,2.765722248,390.5669453,0
7.027185659,28.60,1672.720409,5.35304334,326.2690802,0
10.20064451,25.30,1508.360951,5.174719759,291.6002828,0
6.784279329,28.30,183.4292665,4.045547056,374.18184,0
8.080415244,26.10,1500.368538,4.070824292,600.937203,0
,24.30,253.2824715,4.167336457,423.9783892,0
7.344975869,26.00,151.347142,3.418763195,360.1844731,0
5.923739955,28.50,930.6890551,3.884460371,399.9483325,0
8.285395275,26.60,819.1611395,5.438487907,388.941163,0
5.949518764,26.80,1327.106223,4.072197622,451.0127884,0
,28.00,1411.379747,2.998335472,474.7817344,0
,26.20,1835.265359,2.934137001,558.108549,0
5.296578804,28.50,1533.028189,3.918469801,393.3886033,0
10.28206797,26.50,1252.790226,4.572923004,568.0789802,0
7.016836113,29.30,1549.542419,4.101397991,471.4843946,0
6.871607245,29.30,720.094613,4.180389312,379.5077385,0
,27.00,1827.882672,5.504749397,498.8039169,0
8.274069059,27.30,257.7406035,2.575423028,369.1983343,0
8.238878989,27.90,549.1539465,2.784712797,401.0637637,0
5.791154373,27.80,1200.182705,4.104834817,544.8574806,0
6.153368957,27.80,683.9233838,4.030337485,485.0984831,0
7.303051906,28.30,1224.601704,4.14486994,451.605924,0
7.5926723,27.50,664.5192821,3.341426728,355.2844423,0
6.784116115,26.30,297.1363679,4.072186608,480.308581,0
5.606856131,27.00,1519.429472,4.070966098,446.3864036,0
,27.40,1056.217787,3.817778953,373.9201602,0
4.922045466,27.00,1305.677876,2.291694536,357.4707042,0
5.700784947,27.40,1666.726831,3.978141279,359.506553,0
,27.30,326.8458399,3.13400015,429.350268,0
10.67805626,27.00,694.5677335,4.308256961,327.6586444,0
7.602121475,27.80,345.9060425,3.698874769,210.319182,0
8.846281957,28.40,184.7678234,2.925037558,419.3955691,0
6.751698586,28.80,611.9852291,3.756006672,381.4403882,0
,28.80,300.745788,3.619590635,357.7110601,0
,25.90,799.1537639,4.43921524,399.883388,0
5.088213197,28.00,346.1369699,2.600618679,400.1553243,0
6.954907217,28.50,1850.95577,3.169714976,482.5982702,0
8.983811794,28.80,1114.524903,2.445673388,416.8991601,0
9.519659984,27.60,577.837929,3.994556136,395.6985382,0
4.700392724,27.60,475.6741569,3.481943696,539.4646482,0
10.38613293,28.30,1328.294427,4.921340625,336.2797071,0
5.746529194,27.50,1721.038422,3.808372006,354.1744375,0
,30.50,1008.690648,4.699120987,332.956298,0
,29.50,142.5490636,3.941073832,482.8469391,0
10.8112895,22.30,914.6989408,4.416183694,393.1864462,0
8.966835973,22.30,1476.478207,3.654354962,456.4264885,0
,25.00,899.1830343,2.27639196,269.3446352,0
6.848805453,25.90,374.1965737,3.130044763,389.6382279,0
8.861701557,25.90,1660.801011,3.579107242,521.7741145,0
4.252985001,24.80,541.7182298,3.58830042,427.1137557,0
6.729829904,27.50,1234.014463,4.724321913,521.8355248,0
5.924540482,28.00,1853.084318,4.224342509,273.4468382,0
6.783888468,25.00,481.6478963,3.250022229,477.8546873,0
7.390896679,25.80,53.94332876,4.325131645,553.0576632,0
6.470151959,26.80,995.486647,3.125391112,524.9097809,0
6.93039147,31.00,313.978372,3.699796036,481.7375593,0
9.302441188,32.00,1485.134189,3.675985498,367.8975629,0
7.421997644,31.00,203.8776425,3.603609581,463.2969139,0
6.583064856,28.00,930.5195186,3.772858553,383.1245035,0
6.204429354,28.40,1140.891594,4.106807505,552.4627918,0
9.066628054,24.00,958.613151,4.055421251,496.1614524,0
4.713116701,NAN,947.2171573,3.923356036,354.1701813,0
10.58138599,24.80,1761.459519,2.966945651,497.1691281,0
7.574261237,24.00,1037.59953,3.686758983,433.6795425,0
